t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
5.28,1.07283367404851,0.547224688129454,0.336776672860649,135.638645241174,0.522716759030656,0.0105839406981004,0.00980418110965429,-0.000453323926119496,-0.000437706995665052,-0.0712460159736967
5.3,1.07197219763944,0.437087238219625,0.200242832793331,135.793154183077,0.0146613150774509,0.0104763256691338,0.00985760428753985,-0.000447721411045646,-0.000437717036908891,-0.0519508104105798
5.32,1.07197219763944,0.437087238219625,0.200242832793331,135.793154183077,0.0146613150774509,0.0104763256691338,0.00985760428753985,-0.000447721411045646,-0.000437717036908891,-0.0519508104105798
5.34,1.07099881316519,0.333145369478466,0.0715948715082429,135.947547336318,-0.452645895634208,0.0103785793058213,0.00991518966876795,-0.000434881002436382,-0.000437797873982303,-0.0339060988371509
5.36,1.07099881316519,0.333145369478466,0.0715948715082429,135.947547336318,-0.452645895634208,0.0103785793058213,0.00991518966876795,-0.000434881002436382,-0.000437797873982303,-0.0339060988371509
5.38,1.07018687714233,0.233658476506067,-0.0487115185526444,136.101822429005,-0.879381227482702,0.0102895732725334,0.00997618619237709,-0.000434268727608087,-0.000437906217352374,-0.0171131126041279
5.4,1.07018687714233,0.233658476506067,-0.0487115185526444,136.101822429005,-0.879381227482702,0.0102895732725334,0.00997618619237709,-0.000434268727608087,-0.000437906217352374,-0.0171131126041279
5.42,1.06910020509146,0.140575466157517,-0.162811327302351,136.255960965765,-1.26252021290631,0.0102087455009886,0.010040229396053,-0.000442637043912808,-0.000437918446572386,-0.00152162483306896
5.44,1.06910020509146,0.140575466157517,-0.162811327302351,136.255960965765,-1.26252021290631,0.0102087455009886,0.010040229396053,-0.000442637043912808,-0.000437918446572386,-0.00152162483306896
5.46,1.0680026992743,0.0537873223432658,-0.270623743387894,136.409937885308,-1.60159522703615,0.0101368294019059,0.0101051014423549,-0.000444808269087824,-0.000437980657373641,0.0130343261934708
5.48,1.0680026992743,0.0537873223432658,-0.270623743387894,136.409937885308,-1.60159522703615,0.0101368294019059,0.0101051014423549,-0.000444808269087824,-0.000437980657373641,0.0130343261934708
5.5,1.06688697714899,-0.0267902229812216,-0.370399457000783,136.563746644012,-1.89886641043092,0.0100740908757538,0.0101687034007066,-0.000445242180801072,-0.000438053473427045,0.0266603964107441
5.52,1.06688697714899,-0.0267902229812216,-0.370399457000783,136.563746644012,-1.89886641043092,0.0100740908757538,0.0101687034007066,-0.000445242180801072,-0.000438053473427045,0.0266603964107441
5.54,1.06575426449481,-0.101170566206146,-0.460618880581765,136.717380808174,-2.15719352670568,0.0100198776932819,0.0102298774137487,-0.000445132678749848,-0.000438041627619925,0.0393908440837771
